6
!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
bag-of-beans,Bag of Beans,/api/magic-items/bag-of-beans,"['Wondrous item, rare', 'Inside this heavy cloth bag are 3d4 dry beans. The bag weighs 1/2 pound plus 1/4 pound for each bean it contains.', ""If you dump the bag's contents out on the ground,  they explode in a 10-foot radius, extending from the beans. Each creature in the area, including you, must  make a DC 15 Dexterity saving throw, taking 5d4 fire  damage on a failed save, or half as much damage on  a successful one. The fire ignites flammable objects  in the area that aren't being worn or carried."", 'If you remove a bean from the bag, plant it in dirt  or sand, and then water it, the bean produces an  effect 1 minute later from the ground where it was  planted. The GM can choose an effect from the  following table, determine it randomly, or create an  effect.', '| d100 | Effect |', '|---|---|', '| 01 | 5d4 toadstools sprout. If a creature eats a toadstool, roll any die. On an odd roll, the eater must succeed on a DC 15 Constitution saving throw or take 5d6 poison damage and become poisoned for 1 hour. On an even roll, the eater gains 5d6 temporary hit points for 1 hour. |', ""| 02-10 | A geyser erupts and spouts water, beer, berry juice, tea, vinegar, wine, or oil (GM's choice) 30 feet into the air for 1d12 rounds. |"", ""| 11-20 | A treant sprouts. There's a 50 percent chance that the treant is chaotic evil and attacks. |"", '| 21-30 | An animate, immobile stone statue in your likeness rises. It makes verbal threats against you. If you leave it and others come near, it describes you as the most heinous of villains and directs the newcomers to find and attack you. If you are on the same plane of existence as the statue, it knows where you are. The statue becomes inanimate after 24 hours. |', '| 31-40 | A campfire with blue flames springs forth and burns for 24 hours (or until it is extinguished). |', '| 41-50 | 1d6 + 6 shriekers sprout |', ""| 51-60 | 1d4 + 8 bright pink toads crawl forth. Whenever a toad is touched, it transforms into a Large or smaller monster of the GM's choice. The monster remains for 1 minute, then disappears in a puff of bright pink smoke. |"", '| 61-70 | A hungry bulette burrows up and attacks. |', ""| 71-80 | A fruit tree grows. It has 1d10 + 20 fruit, 1d8 of which act as randomly determined magic potions, while one acts as an ingested poison of the GM's choice. The tree vanishes after 1 hour. Picked fruit remains, retaining any magic for 30 days. |"", '| 81-90 | A nest of 1d4 + 3 eggs springs up. Any creature that eats an egg must make a DC 20 Constitution saving throw. On a successful save, a creature permanently increases its lowest ability score by 1, randomly choosing among equally low scores. On a failed save, the creature takes 10d6 force damage from an internal magical explosion. |', ""| 91-99 | A pyramid with a 60-foot-square base bursts upward. Inside is a sarcophagus containing a mummy lord. The pyramid is treated as the mummy lord's lair, and its sarcophagus contains treasure of the GM's choice. |"", ""| 100 | A giant beanstalk sprouts, growing to a height of the GM's choice. The top leads where the GM chooses, such as to a great view, a cloud giant's castle, or a different plane of existence. |""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'index': 'wondrous-items', 'name': 'Wondrous Items', 'url': '/api/equipment-categories/wondrous-items'}",[],False,,,,,,,,,,,,,,,,,,,,,,,,,
bag-of-devouring,Bag of Devouring,/api/magic-items/bag-of-devouring,"['Wondrous item, very rare', 'This bag superficially resembles a bag of holding but is a feeding orifice for a gigantic extradimensional creature. Turning the bag inside out closes the orifice.', ""The extradimensional creature attached to the bag can sense whatever is placed inside the bag. Animal or vegetable matter placed wholly in the bag is devoured and lost forever. When part of a living creature is placed in the bag, as happens when someone reaches inside it, there is a 50 percent chance that the creature is pulled inside the bag. A creature inside the bag can use its action to try to escape with a successful DC 15 Strength check. Another creature can use its action to reach into the bag to pull a creature out, doing so with a successful DC 20 Strength check (provided it isn't pulled inside the bag first). Any creature that starts its turn inside the bag is devoured, its body destroyed."", 'Inanimate objects can be stored in the bag, which can hold a cubic foot of such material. However, once each day, the bag swallows any objects inside it and spits them out into another plane of existence. The GM determines the time and plane.', 'If the bag is pierced or torn, it is destroyed, and anything contained within it is transported to a random location on the Astral Plane.']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'index': 'wondrous-items', 'name': 'Wondrous Items', 'url': '/api/equipment-categories/wondrous-items'}",[],False,,,,,,,,,,,,,,,,,,,,,,,,,
bag-of-holding,Bag of Holding,/api/magic-items/bag-of-holding,"['Wondrous item, uncommon', 'This bag has an interior space considerably larger than its outside dimensions, roughly 2 feet in diameter at the mouth and 4 feet deep. The bag can hold up to 500 pounds, not exceeding a volume of 64 cubic feet. The bag weighs 15 pounds, regardless of its contents. Retrieving an item from the bag requires an action.', 'If the bag is overloaded, pierced, or torn, it ruptures and is destroyed, and its contents are scattered in the Astral Plane. If the bag is turned inside out, its contents spill forth, unharmed, but the bag must be put right before it can be used again. Breathing creatures inside the bag can survive up to a number of minutes equal to 10 divided by the number of creatures (minimum 1 minute), after which time they begin to suffocate.', ""Placing a bag of holding inside an extradimensional space created by a Handy Haversack, Portable Hole, or similar item instantly destroys both items and opens a gate to the Astral Plane. The gate originates where the one item was placed inside the other. Any creature within 10 feet of the gate is sucked through it to a random location on the Astral Plane. The gate then closes. The gate is one-way only and can't be reopened.""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'index': 'wondrous-items', 'name': 'Wondrous Items', 'url': '/api/equipment-categories/wondrous-items'}",[],False,,,,,,,,,,,,,,,,,,,,,,,,,
bag-of-tricks,Bag of Tricks,/api/magic-items/bag-of-tricks,"['Wondrous item, uncommon', 'This ordinary bag, made from gray, rust, or tan cloth, appears empty. Reaching inside the bag, however, reveals the presence of a small, fuzzy object. The bag weighs 1/2 pound.', ""You can use an action to pull the fuzzy object from the bag and throw it up to 20 feet. When the object lands, it transforms into a creature you determine by rolling a d8 and consulting the table that corresponds to the bag's color. The creature vanishes at the next dawn or when it is reduced to 0 hit points."", 'The creature is friendly to you and your companions, and it acts on Your Turn. You can use a Bonus Action to Command how the creature moves and what action it takes on its next turn, or to give it general orders, such as to Attack your enemies. In the absence of such orders, the creature acts in a fashion appropriate to its Nature.', ""Once three fuzzy Objects have been pulled from the bag, the bag can't be used again until the next dawn."", 'Gray Bag:', '| d8 | Creature |', '|---|---|', '| 01 | Weasel |', '| 02 | Giant Rat |', '| 03 | Badger |', '| 04 | Boar |', '| 05 | Panther |', '| 06 | Giant Badger |', '| 07 | Dire Wolf |', '| 08 | Giant Elk |', 'Rust Bag:', '| d8 | Creature |', '|---|---|', '| 01 | Rat |', '| 02 | Owl |', '| 03 | Mastiff |', '| 04 | Goat |', '| 05 | Giant Goat |', '| 06 | Giant Boar |', '| 07 | Lion |', '| 08 | Brown Bear |', 'Tan Bag:', '| d8 | Creature |', '|---|---|', '| 01 | Jackal |', '| 02 | Ape |', '| 03 | Baboon |', '| 04 | Axe Beak |', '| 05 | Black Bear |', '| 06 | Giant Weasel |', '| 07 | Giant Hyena |', '| 08 | Tiger |']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'index': 'wondrous-items', 'name': 'Wondrous Items', 'url': '/api/equipment-categories/wondrous-items'}","[{'index': 'bag-of-tricks-gray', 'name': 'Gray Bag of Tricks', 'url': '/api/magic-items/bag-of-tricks-gray'}, {'index': 'bag-of-tricks-rust', 'name': 'Rust Bag of Tricks', 'url': '/api/magic-items/bag-of-tricks-rust'}, {'index': 'bag-of-tricks-tan', 'name': 'Tan Bag of Tricks', 'url': '/api/magic-items/bag-of-tricks-tan'}]",False,,,,,,,,,,,,,,,,,,,,,,,,,
bag-of-tricks-gray,Gray Bag of Tricks,/api/magic-items/bag-of-tricks-gray,"['Wondrous item, uncommon', 'This ordinary bag, made from gray cloth, appears empty. Reaching inside the bag, however, reveals the presence of a small, fuzzy object. The bag weighs 1/2 pound.', ""You can use an action to pull the fuzzy object from the bag and throw it up to 20 feet. When the object lands, it transforms into a creature you determine by rolling a d8 and consulting the table that corresponds to the bag's color. The creature vanishes at the next dawn or when it is reduced to 0 Hit Points."", 'The creature is friendly to you and your companions, and it acts on Your Turn. You can use a Bonus Action to Command how the creature moves and what action it takes on its next turn, or to give it general orders, such as to Attack your enemies. In the absence of such orders, the creature acts in a fashion appropriate to its Nature.', ""Once three fuzzy Objects have been pulled from the bag, the bag can't be used again until the next dawn."", 'Gray Bag:', '| d8 | Creature |', '|---|---|', '| 01 | Weasel |', '| 02 | Giant Rat |', '| 03 | Badger |', '| 04 | Boar |', '| 05 | Panther |', '| 06 | Giant Badger |', '| 07 | Dire Wolf |', '| 08 | Giant Elk |']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'index': 'wondrous-items', 'name': 'Wondrous Items', 'url': '/api/equipment-categories/wondrous-items'}",[],True,,,,,,,,,,,,,,,,,,,,,,,,,
bag-of-tricks-rust,Rust Bag of Tricks,/api/magic-items/bag-of-tricks-rust,"['Wondrous item, uncommon', 'This ordinary bag, made from rust cloth, appears empty. Reaching inside the bag, however, reveals the presence of a small, fuzzy object. The bag weighs 1/2 pound.', ""You can use an action to pull the fuzzy object from the bag and throw it up to 20 feet. When the object lands, it transforms into a creature you determine by rolling a d8 and consulting the table that corresponds to the bag's color. The creature vanishes at the next dawn or when it is reduced to 0 Hit Points."", 'The creature is friendly to you and your companions, and it acts on Your Turn. You can use a Bonus Action to Command how the creature moves and what action it takes on its next turn, or to give it general orders, such as to Attack your enemies. In the absence of such orders, the creature acts in a fashion appropriate to its Nature.', ""Once three fuzzy Objects have been pulled from the bag, the bag can't be used again until the next dawn."", 'Rust Bag:', '| d8 | Creature |', '|---|---|', '| 01 | Rat |', '| 02 | Owl |', '| 03 | Mastiff |', '| 04 | Goat |', '| 05 | Giant Goat |', '| 06 | Giant Boar |', '| 07 | Lion |', '| 08 | Brown Bear |']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'index': 'wondrous-items', 'name': 'Wondrous Items', 'url': '/api/equipment-categories/wondrous-items'}",[],True,,,,,,,,,,,,,,,,,,,,,,,,,
bag-of-tricks-tan,Tan Bag of Tricks,/api/magic-items/bag-of-tricks-tan,"['Wondrous item, uncommon', 'This ordinary bag, made from tan cloth, appears empty. Reaching inside the bag, however, reveals the presence of a small, fuzzy object. The bag weighs 1/2 pound.', ""You can use an action to pull the fuzzy object from the bag and throw it up to 20 feet. When the object lands, it transforms into a creature you determine by rolling a d8 and consulting the table that corresponds to the bag's color. The creature vanishes at the next dawn or when it is reduced to 0 Hit Points."", 'The creature is friendly to you and your companions, and it acts on Your Turn. You can use a Bonus Action to Command how the creature moves and what action it takes on its next turn, or to give it general orders, such as to Attack your enemies. In the absence of such orders, the creature acts in a fashion appropriate to its Nature.', ""Once three fuzzy Objects have been pulled from the bag, the bag can't be used again until the next dawn."", 'Tan Bag:', '| d8 | Creature |', '|---|---|', '| 01 | Jackal |', '| 02 | Ape |', '| 03 | Baboon |', '| 04 | Axe Beak |', '| 05 | Black Bear |', '| 06 | Giant Weasel |', '| 07 | Giant Hyena |', '| 08 | Tiger |']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'index': 'wondrous-items', 'name': 'Wondrous Items', 'url': '/api/equipment-categories/wondrous-items'}",[],True,,,,,,,,,,,,,,,,,,,,,,,,,
bead-of-force,Bead of Force,/api/magic-items/bead-of-force,"['Wondrous item, rare', 'This small black Sphere measures 3/4 of an inch in diameter and weighs an ounce. Typically, 1d4 + 4 beads of force are found together.', ""You can use an action to throw the bead up to 60 feet. The bead explodes on impact and is destroyed. Each creature within a 10-foot radius of where the bead landed must succeed on a DC 15 Dexterity saving throw or take 5d4 force damage. A Sphere of transparent force then encloses the area for 1 minute. Any creature that failed the save and is completely within the area is trapped inside this Sphere. Creatures that succeeded on the save, or are partially within the area, are pushed away from the center of the Sphere until they are no longer inside it. Only breathable air can pass through the sphere's wall. No Attack or other Effect can."", ""An enclosed creature can use its action to push against the sphere's wall, moving the Sphere up to half the creature's walking speed. The Sphere can be picked up, and its magic causes it to weigh only 1 pound, regardless of the weight of creatures inside.""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'index': 'wondrous-items', 'name': 'Wondrous Items', 'url': '/api/equipment-categories/wondrous-items'}",[],False,,,,,,,,,,,,,,,,,,,,,,,,,
belt-of-dwarvenkind,Belt of Dwarvenkind,/api/magic-items/belt-of-dwarvenkind,"['Wondrous Items, rare (requires attunement)', 'While wearing this belt, you gain the following benefits:', 'Your Constitution score increases by 2, to a maximum of 20.', 'You have advantage on Charisma (Persuasion) checks made to interact with Dwarves.', ""In addition, while attuned to the belt, you have a 50 percent chance each day at dawn of growing a full beard if you're capable of growing one, or a visibly thicker beard if you already have one."", ""If you aren't a dwarf, you gain the following additional benefits while wearing the belt:"", 'You have advantage on Saving Throws against poison, and you have Resistance against poison damage.', 'You can speak, read, and write Dwarvish.']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'index': 'wondrous-items', 'name': 'Wondrous Items', 'url': '/api/equipment-categories/wondrous-items'}",[],False,,,,,,,,,,,,,,,,,,,,,,,,,
belt-of-giant-strength,Belt of Giant Strength,/api/magic-items/belt-of-giant-strength,"['Wondrous item, rarity varies (requires attunement)', ""While wearing this belt, your Strength score changes to a score granted by the belt. If your Strength is already equal to or greater than the belt's score, the item has no Effect on you."", 'Six varieties of this belt exist, corresponding with and having rarity according to The Six kinds of true Giants. The belt of Stone Giant Strength and the belt of Frost Giant Strength look different, but they have the same Effect.', '| Type | Strength | Rarity |', '|---|---|---|', '| Hill Giant | 21 | Rare |', '| Stone Giant / Frost Giant | 23 | Very Rare |', '| Fire Giant | 25 | Very Rare |', '| Cloud Giant | 27 | Legendary |', '| Storm Giant | 29 | Legendary |']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'index': 'wondrous-items', 'name': 'Wondrous Items', 'url': '/api/equipment-categories/wondrous-items'}","[{'index': 'belt-of-giant-strength-hill', 'name': 'Belt of Hill Giant Strength', 'url': '/api/magic-items/belt-of-giant-strength-hill'}, {'index': 'belt-of-giant-strength-stone', 'name': 'Belt of Stone Giant Strength', 'url': '/api/magic-items/belt-of-giant-strength-stone'}, {'index': 'belt-of-giant-strength-frost', 'name': 'Belt of Frost Giant Strength', 'url': '/api/magic-items/belt-of-giant-strength-frost'}, {'index': 'belt-of-giant-strength-fire', 'name': 'Belt of Fire Giant Strength', 'url': '/api/magic-items/belt-of-giant-strength-fire'}, {'index': 'belt-of-giant-strength-cloud', 'name': 'Belt of Cloud Giant Strength', 'url': '/api/magic-items/belt-of-giant-strength-cloud'}, {'index': 'belt-of-giant-strength-storm', 'name': 'Belt of Storm Giant Strength', 'url': '/api/magic-items/belt-of-giant-strength-storm'}]",False,,,,,,,,,,,,,,,,,,,,,,,,,
belt-of-giant-strength-cloud,Belt of Cloud Giant Strength,/api/magic-items/belt-of-giant-strength-cloud,"['Wondrous item, legendary (requires attunement)', ""While wearing this belt, your Strength score changes to 27. If your Strength is already equal to or greater than the belt's score, the item has no Effect on you.""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'index': 'wondrous-items', 'name': 'Wondrous Items', 'url': '/api/equipment-categories/wondrous-items'}",[],True,,,,,,,,,,,,,,,,,,,,,,,,,
